,price,bedrooms,bathrooms,sqft_living,floors,waterfront,sqft_basement,yr_built,lat,long,sqft_lot15,month,renovated
20694,575000.0,4,2.25,2070,3.0,0,570,2013,47.5775,-122.41,4802,7,0
20695,500000.0,4,2.5,3630,2.0,0,0,2008,47.4565,-122.287,15716,4,0
20696,554000.0,3,2.5,2140,2.0,0,180,2005,47.5368,-122.073,2615,1,0
20697,360000.0,4,1.75,2010,1.0,0,860,1960,47.5013,-122.147,8475,5,0
20698,619990.0,4,2.75,2630,2.0,0,0,2015,47.7748,-122.244,4599,4,0
20699,317500.0,4,2.5,2233,2.0,0,0,2012,47.2599,-122.256,6036,3,0
20700,564950.0,4,2.75,2990,2.0,0,0,2014,47.7401,-122.226,7539,8,0
20701,545000.0,2,1.25,1240,2.0,0,0,2014,47.6884,-122.374,5289,6,0
20702,333700.0,3,2.5,2230,2.0,0,0,2006,47.3359,-122.055,5050,5,0
20703,1480000.0,3,3.25,3700,2.0,0,1420,1998,47.6653,-122.205,2567,7,0
20704,530000.0,4,3.0,2290,2.0,0,0,2012,47.7727,-122.23700000000001,5105,4,0
20705,396000.0,2,1.5,950,3.0,0,0,2006,47.6714,-122.382,1189,4,0
20706,305000.0,2,1.75,1120,2.0,0,0,2012,47.5325,-122.072,758,10,0
20707,380000.0,5,3.5,2420,2.0,0,0,2013,47.5241,-122.285,4468,5,0
20708,305000.0,4,2.5,1714,2.0,0,0,2010,47.428999999999995,-122.189,3250,3,0
20709,440000.0,4,2.5,2230,2.0,0,0,2011,47.5073,-122.16799999999999,7241,9,0
20710,459000.0,4,3.0,2530,2.0,0,0,2013,47.431000000000004,-122.335,9898,6,0
20711,530000.0,3,3.5,1550,2.0,0,390,2005,47.6034,-122.309,1539,3,0
20712,600000.0,4,2.75,3110,2.0,0,0,2012,47.4865,-122.14299999999999,8535,4,0
20713,515000.0,3,3.0,2100,2.0,0,440,2008,47.5973,-122.29799999999999,2400,7,0
20714,275000.0,4,2.5,2150,2.0,0,0,2007,47.3363,-122.215,3721,4,0
20715,540000.0,3,1.75,1630,2.0,0,610,2014,47.6646,-122.367,1670,1,0
20716,445000.0,3,2.5,2230,2.0,0,0,2005,47.5439,-121.88,4818,8,0
20717,285000.0,3,2.5,1320,3.0,0,0,2009,47.5202,-122.35700000000001,1003,4,0
20718,480000.0,3,2.5,1590,2.0,0,530,2010,47.5893,-122.309,1548,7,0
20719,440000.0,5,3.25,2610,2.0,0,530,2005,47.535,-122.28399999999999,3118,1,0
20720,287450.0,3,2.5,1440,2.0,0,0,2008,47.5123,-122.35799999999999,5000,2,0
20721,507950.0,4,2.5,2630,2.0,0,0,2006,47.5079,-122.15799999999999,7210,4,0
20722,750000.0,3,3.5,3390,2.0,0,350,2012,47.537,-122.185,12332,6,0
20723,425000.0,3,1.5,1400,3.0,0,0,2007,47.6989,-122.31700000000001,1205,7,0
20724,420000.0,3,3.5,1900,2.0,0,380,2009,47.5675,-122.369,3264,12,0
20725,394950.0,3,2.5,1350,3.0,0,80,2006,47.5491,-122.387,886,5,0
20726,635000.0,4,3.25,3420,2.0,0,390,2012,47.516999999999996,-121.876,5172,7,0
20728,380000.0,4,2.5,2110,2.0,0,0,2012,47.356,-122.057,5306,5,0
20729,1130000.0,4,3.25,3810,1.0,0,1130,2007,47.699,-122.20700000000001,10748,5,0
20730,540000.0,5,3.0,2870,2.0,0,780,2007,47.7449,-122.19200000000001,4610,6,0
20731,352499.0,2,2.25,1240,2.0,0,90,2009,47.5321,-122.073,750,4,0
20732,603000.0,4,3.5,3610,2.0,0,1240,2008,47.4283,-122.102,29279,5,0
20733,685000.0,4,2.5,2310,2.0,0,0,2013,47.7039,-122.36,5100,5,0
20734,330675.0,4,3.0,1930,1.0,0,730,2006,47.7457,-121.985,2611,6,0
20735,275000.0,3,3.0,1390,2.0,0,250,2006,47.5323,-122.281,1081,6,0
20736,259950.0,3,2.5,1578,2.0,0,0,2010,47.3771,-122.186,7200,7,0
20737,441000.0,3,2.0,1720,1.0,0,0,2011,47.6927,-121.92,15337,7,0
20738,1135000.0,5,3.75,4700,2.0,0,1770,2006,47.6624,-122.197,13140,12,0
20739,590000.0,3,3.5,1970,2.0,0,290,2007,47.5816,-122.296,6000,12,0
20740,497000.0,3,2.25,1460,2.0,0,410,2012,47.5774,-122.412,3776,9,0
20741,345500.0,3,2.5,1930,2.0,0,0,2014,47.3518,-122.275,4000,11,0
20742,562500.0,3,2.25,1300,2.0,0,300,2006,47.6371,-122.32700000000001,1169,6,0
20743,355000.0,3,2.25,1445,2.0,0,145,2005,47.5339,-122.06700000000001,1336,9,0
20744,345000.0,2,2.25,860,2.0,0,0,2009,47.5663,-122.29,3000,9,0
20745,478000.0,3,2.5,3040,2.0,0,0,2007,47.51,-122.185,4666,5,0
20746,391500.0,3,2.5,2424,2.0,0,0,2014,47.3512,-122.135,6036,4,0
20747,265000.0,2,1.5,1084,2.0,0,0,1976,47.7117,-122.32600000000001,6250,4,0
20748,395000.0,3,2.5,2510,2.0,0,0,2005,47.5374,-122.35700000000001,5736,10,0
20749,286308.0,2,1.5,1220,3.0,0,0,2006,47.7348,-122.34700000000001,659,7,0
20750,370000.0,2,2.25,1280,2.0,0,200,2009,47.5592,-122.28399999999999,1246,5,0
20751,1079000.0,5,3.5,3740,2.0,0,880,2014,47.6764,-122.39200000000001,4590,9,0
20752,298900.0,3,2.5,1852,2.0,0,0,2014,47.3451,-122.209,4000,10,0
20753,775000.0,4,2.5,2580,2.0,0,0,2007,47.5416,-121.994,4410,4,0
20754,790000.0,4,3.5,3190,2.0,0,0,2010,47.501000000000005,-121.902,72745,6,0
20755,1050000.0,3,2.5,3400,2.0,0,1100,2014,47.6843,-122.305,5969,8,0
20756,249000.0,2,1.5,1090,2.0,0,0,1982,47.717,-122.19,2158,7,0
20757,348000.0,3,2.0,2360,1.0,0,0,2011,47.3564,-122.198,5880,9,0
20758,358000.0,5,2.5,2460,2.0,0,0,2011,47.3658,-122.037,6395,11,0
20759,260000.0,5,2.5,2025,2.0,0,0,2007,47.2671,-122.256,9000,6,0
20760,765000.0,4,3.0,4410,2.0,0,1010,2006,47.5392,-121.861,5537,6,0
20761,739000.0,3,2.5,2810,2.0,0,0,2005,47.7065,-122.118,5400,5,0
20762,890000.0,5,3.5,4490,2.0,0,1290,2006,47.5396,-122.073,6000,5,0
20763,462000.0,4,2.5,3070,2.0,0,0,2006,47.4487,-122.205,5106,6,0
20764,380000.0,4,2.5,1984,1.0,0,420,1962,47.36,-122.318,9152,7,0
20765,770000.0,5,3.5,4750,2.0,0,1400,2013,47.3574,-122.318,14496,5,0
20766,641000.0,4,3.25,2760,2.0,0,860,2014,47.5286,-122.18700000000001,5186,8,0
20767,2300000.0,4,4.0,4360,2.5,1,420,2007,47.5724,-122.104,8525,4,0
20768,369000.0,4,2.5,3060,1.5,0,0,2008,47.1967,-121.96600000000001,27251,5,0
20769,1112000.0,4,3.0,2770,2.0,0,590,2014,47.6435,-122.354,2960,9,0
20770,357000.0,5,2.5,2990,2.0,0,0,2015,47.7384,-122.348,18110,8,0
20771,650000.0,3,2.75,1540,2.0,0,310,2002,47.6298,-122.321,1287,11,0
20772,563500.0,3,2.5,1400,3.5,0,0,2007,47.6534,-122.355,1312,6,0
20773,345000.0,3,2.5,1680,2.0,0,0,2007,47.7484,-122.322,9300,6,0
20774,479950.0,3,2.0,2260,1.0,0,0,2012,47.4593,-122.13600000000001,6730,7,0
20775,660000.0,4,3.5,3400,2.0,0,0,2012,47.5169,-121.884,5260,5,0
20776,800000.0,4,2.5,2930,2.0,0,170,2007,47.5424,-122.12,5778,7,0
20777,253101.0,3,2.0,1239,1.0,0,0,2009,47.3689,-122.175,5746,7,0
20778,555000.0,3,3.5,2100,2.0,0,650,2011,47.562,-122.292,2457,9,0
20779,240000.0,4,1.0,1200,1.5,0,0,1933,47.7076,-122.34200000000001,1598,6,0
20780,380000.0,4,1.0,1200,1.5,0,0,1933,47.7076,-122.34200000000001,1598,5,0
20781,239000.0,2,1.5,680,2.0,0,0,2005,47.695,-122.34299999999999,1059,11,0
20782,760000.0,4,3.25,2690,2.0,0,630,2014,47.532,-122.384,4590,3,0
20783,430000.0,4,2.5,2750,2.0,0,0,2011,47.7327,-121.96600000000001,7200,8,0
20784,660000.0,3,2.5,2450,2.0,0,0,2010,47.6942,-122.016,4154,5,0
20785,399963.0,4,2.5,2620,2.0,0,0,2014,47.5017,-122.34,3944,8,0
20786,411000.0,2,2.0,1130,2.0,0,330,2007,47.6023,-122.314,1201,7,0
20787,483453.0,4,2.75,2790,2.0,0,0,2014,47.4827,-121.773,5509,6,0
20788,469950.0,3,2.0,1820,3.0,0,0,2014,47.5432,-122.376,1372,11,0
20789,504058.0,4,2.75,2910,2.0,0,0,2013,47.4841,-121.772,7868,7,0
20790,425996.0,4,2.5,2568,2.0,0,0,2014,47.2596,-122.194,4500,4,0
20791,760005.0,4,2.75,3090,2.0,0,0,2010,47.6057,-122.04700000000001,5250,7,0
20792,699999.0,2,2.0,1460,2.0,0,510,2014,47.6205,-122.29899999999999,1202,4,0
20793,749950.0,3,2.5,2010,2.0,0,670,2014,47.6088,-122.311,2670,7,0
20794,674600.0,4,2.5,2610,2.0,0,0,2006,47.6951,-122.346,5101,7,0
20795,450000.0,2,1.5,960,2.0,0,40,2008,47.6489,-122.335,1297,2,0
20796,272000.0,3,2.5,1528,2.0,0,0,2011,47.3774,-122.186,7340,4,0
20797,450000.0,2,1.5,1310,2.0,0,190,2006,47.5772,-122.40899999999999,1265,7,0
20798,643950.0,3,2.25,1760,3.0,0,0,2015,47.5633,-122.385,1618,5,0
20799,290000.0,3,2.5,1420,2.0,0,110,2007,47.7731,-122.34299999999999,1622,11,0
20800,378000.0,3,2.5,1650,3.0,0,0,2007,47.7108,-122.33200000000001,1965,10,0
20801,728050.0,3,2.5,2320,1.0,0,0,2008,47.7158,-122.016,4750,6,0
20802,499160.0,4,2.5,2628,2.0,0,0,2014,47.2904,-122.264,10909,4,0
20803,536000.0,4,2.5,2520,2.0,0,0,2009,47.7711,-122.16799999999999,3937,12,0
20804,419900.0,5,3.5,2880,2.0,0,620,2012,47.3455,-122.023,4800,2,0
20805,469000.0,3,2.25,1440,3.0,0,0,2014,47.6908,-122.365,2603,12,0
20806,374000.0,3,2.5,2185,2.0,0,0,2009,47.3573,-122.20200000000001,5876,4,0
20807,182568.0,4,1.5,1500,2.0,0,0,2014,47.5669,-122.29700000000001,2175,7,0
20808,334888.0,3,2.5,1769,2.0,0,0,2012,47.3307,-122.18799999999999,6017,6,0
20809,799900.0,4,4.0,3650,2.0,0,320,2013,47.5442,-122.116,11022,9,0
20810,383000.0,4,2.5,2160,2.0,0,0,2010,47.3494,-122.042,5555,5,0
20812,351999.0,3,2.5,2370,2.0,0,0,2014,47.3706,-122.01700000000001,4200,7,0
20813,1325000.0,3,3.0,3180,2.0,0,940,2008,47.6377,-122.34200000000001,2758,2,0
20814,312000.0,3,2.5,1780,2.0,0,0,2011,47.3568,-122.056,4077,1,0
20815,674950.0,4,3.5,2650,2.0,0,420,2011,47.5381,-122.046,3137,9,0
20816,1105000.0,5,2.75,3300,2.0,0,0,2007,47.6467,-122.118,8580,12,0
20817,415000.0,2,2.5,1160,3.0,0,0,2007,47.6543,-122.35799999999999,2800,3,0
20818,1250000.0,3,3.0,3460,2.0,0,610,2007,47.5858,-122.39299999999999,6325,7,0
20819,208800.0,3,2.5,1390,2.0,0,0,2009,47.5298,-122.26899999999999,2450,9,0
20820,452000.0,2,2.5,1260,3.0,0,0,2006,47.6715,-122.384,2500,10,0
20821,837000.0,5,2.75,2940,2.0,0,180,2010,47.6879,-122.10700000000001,6261,4,0
20822,780000.0,5,3.5,3190,2.0,0,760,2013,47.7016,-122.103,3989,2,0
20823,1485000.0,4,3.5,3930,2.0,0,620,2007,47.6646,-122.28,6120,10,0
20824,1600000.0,5,3.75,3570,2.0,0,0,2014,47.5639,-122.223,10125,9,0
20825,369946.0,3,2.5,2420,2.0,0,0,2014,47.371,-122.01799999999999,4200,9,0
20826,530000.0,3,2.75,3400,2.0,0,930,2009,47.4878,-122.191,8676,6,0
20827,386000.0,4,2.5,2478,2.0,0,0,2012,47.3524,-122.175,6079,3,0
20828,1900000.0,4,2.5,3070,2.0,0,1100,2009,47.593,-122.291,4682,2,0
20829,735000.0,4,3.5,3200,2.0,0,700,2013,47.3443,-122.32700000000001,4416,9,0
20830,1750000.0,5,3.25,5790,2.0,0,1360,2014,47.538000000000004,-122.11399999999999,13928,10,0
20831,489950.0,3,2.25,1590,3.0,0,0,2014,47.5402,-122.387,1321,2,0
20832,357500.0,3,3.0,1730,2.0,0,290,2008,47.5344,-122.348,1524,4,0
20833,329995.0,4,2.5,2303,2.0,0,0,2013,47.2599,-122.28299999999999,3760,5,0
20834,414000.0,3,2.5,1790,2.0,0,0,2013,47.534,-121.84100000000001,3393,9,0
20835,533500.0,3,3.5,2490,2.0,0,770,2005,47.5341,-122.06700000000001,2378,12,0
20836,402395.0,4,2.5,2669,2.0,0,0,2014,47.3262,-122.165,4645,3,0
20837,725000.0,4,3.25,2610,2.0,0,450,2008,47.5322,-122.07600000000001,2664,4,0
20838,1275000.0,6,5.25,6160,2.0,0,2120,2007,47.6094,-122.023,9100,8,0
20839,239800.0,2,1.75,1290,2.0,0,0,2014,47.5171,-122.346,1875,9,0
20840,616950.0,5,3.5,3560,2.0,0,750,2013,47.5542,-122.359,5026,9,0
20841,1258000.0,4,3.25,4360,2.0,0,960,2007,47.5408,-121.994,6000,10,0
20842,435000.0,3,2.25,1230,2.0,0,150,2009,47.6519,-122.384,953,6,0
20843,925000.0,4,3.25,3640,2.0,0,0,2005,47.6328,-122.016,51721,8,0
20844,631500.0,2,2.5,1780,3.0,0,0,1981,47.6704,-122.35799999999999,4400,4,0
20845,399995.0,3,1.5,1140,3.0,0,0,2005,47.6907,-122.34200000000001,1276,3,0
20846,369950.0,3,2.0,1270,3.0,0,0,2006,47.6937,-122.34200000000001,1320,5,0
20847,475000.0,5,3.5,2780,2.0,0,600,2005,47.4879,-122.152,3850,4,0
20848,353000.0,4,2.5,1912,2.0,0,0,2012,47.3511,-122.275,5000,11,0
20849,329950.0,4,2.5,2300,2.0,0,0,2006,47.2793,-122.352,9085,2,0
20850,367000.0,3,2.5,2828,2.0,0,0,2013,47.382,-122.197,4507,3,0
20851,447500.0,4,2.5,2425,2.0,0,0,2013,47.3003,-122.26299999999999,7019,9,0
20852,595000.0,4,3.25,3730,2.0,0,970,2015,47.6725,-122.33,4560,7,0
20853,325000.0,1,1.0,730,1.0,0,0,2009,47.5943,-122.29899999999999,2044,9,0
20854,690000.0,2,2.5,1990,3.0,0,210,2005,47.6264,-122.323,1438,2,0
20855,329950.0,3,2.5,1300,2.0,0,420,2008,47.5893,-122.31700000000001,824,11,0
20856,399500.0,4,2.5,2560,2.0,0,0,2014,47.4467,-122.287,11541,1,0
20857,555000.0,5,2.5,2450,2.0,0,0,2007,47.7724,-122.16799999999999,4478,1,0
20858,427000.0,2,1.5,1440,2.0,0,340,2011,47.5607,-122.37799999999999,4255,10,0
20859,375000.0,3,2.25,1140,3.0,0,0,2007,47.6947,-122.34200000000001,1245,10,0
20860,499000.0,2,1.5,1110,2.0,0,180,2005,47.6319,-122.36200000000001,1104,5,0
20861,750000.0,3,2.5,2620,2.0,0,0,2013,47.655,-122.009,120686,7,0
20862,336900.0,3,2.5,1690,2.0,0,280,2014,47.5388,-122.367,1664,12,0
20863,555000.0,2,2.75,1950,3.0,0,0,2009,47.5925,-122.302,1745,9,0
20864,1275000.0,4,3.5,3530,2.0,0,0,2007,47.6847,-122.2,8126,11,0
20865,999950.0,4,3.5,3310,2.0,0,1020,2014,47.57899999999999,-122.389,4750,10,0
20866,975000.0,5,3.0,2620,2.0,0,0,2009,47.6804,-122.288,5217,6,0
20867,299000.0,3,2.25,1350,2.0,0,0,2010,47.4214,-122.191,3860,2,0
20868,479000.0,2,2.5,1741,2.0,0,295,2007,47.7043,-122.209,10454,4,0
20869,428000.0,3,2.5,1650,3.0,0,0,2007,47.7108,-122.333,1965,4,0
20870,409000.0,3,2.5,1890,2.0,0,0,2012,47.6225,-122.05799999999999,7500,8,0
20871,798500.0,3,3.0,1950,3.0,0,340,2009,47.6078,-122.20200000000001,2131,3,0
20872,689000.0,4,3.5,4490,2.0,0,1100,2006,47.5389,-121.86,6299,12,0
20873,375000.0,6,2.25,3206,2.0,0,0,2012,47.369,-122.287,5804,5,0
20874,775000.0,4,3.5,4130,2.0,0,0,2011,47.3229,-122.045,87476,7,0
20875,639983.0,5,3.0,2800,2.0,0,0,2014,47.4969,-122.145,5349,10,0
20876,300000.0,4,3.0,1984,2.0,0,0,2010,47.3514,-122.213,4418,3,0
20877,627000.0,4,2.5,2750,2.0,0,0,2014,47.4698,-122.12100000000001,11830,12,0
20878,275000.0,3,2.75,1740,1.0,0,0,2010,47.1941,-121.979,5647,4,0
20879,352800.0,4,2.25,1800,2.0,0,0,2014,47.5167,-122.346,2752,9,0
20880,565000.0,3,2.25,1540,3.0,0,0,2008,47.6828,-122.346,1501,3,0
20881,765000.0,4,2.25,2030,2.0,0,420,2015,47.678999999999995,-122.375,2222,4,0
20882,644000.0,4,2.5,3310,2.0,0,0,2007,47.773,-122.161,5280,4,0
20883,461000.0,3,1.5,1270,3.0,0,0,2007,47.6988,-122.31700000000001,1413,2,0
20884,270500.0,5,2.5,2406,2.0,0,0,2006,47.2615,-122.25200000000001,7093,12,0
20885,640000.0,2,2.25,1540,3.0,0,0,2007,47.6181,-122.318,964,7,0
20886,457000.0,4,2.5,2820,2.0,0,0,2013,47.2958,-122.265,7222,8,0
20887,355000.0,5,2.5,2540,2.0,0,0,2014,47.5123,-122.316,9440,12,0
20888,356000.0,2,2.25,1230,3.0,0,0,2007,47.6975,-122.348,1223,12,0
20889,425000.0,4,2.5,1900,2.0,0,0,2014,47.543,-122.368,2604,8,0
20890,562500.0,5,2.75,2920,2.0,0,0,2007,47.4935,-122.145,5026,9,0
20891,460000.0,3,2.5,1450,2.0,0,510,2008,47.6754,-122.374,1080,7,0
20892,790000.0,4,3.0,5370,2.0,0,1870,2005,47.3166,-122.046,94403,4,0
20893,401000.0,3,2.0,1270,3.0,0,0,2006,47.6933,-122.34200000000001,1333,3,0
20894,1095000.0,3,2.5,2550,2.0,0,0,2014,47.6757,-122.32600000000001,4080,8,0
20895,850000.0,4,3.0,3070,2.0,0,0,2007,47.7079,-122.10700000000001,6984,4,0
20896,274500.0,3,2.25,1450,2.0,0,0,2010,47.367,-122.01899999999999,3800,7,0
20897,1940000.0,5,3.5,4230,2.0,0,0,2008,47.5933,-122.199,12362,4,0
20898,808000.0,4,2.5,3480,2.0,0,0,2003,47.6857,-122.045,6629,8,0
20899,312000.0,3,2.25,1490,2.0,0,270,2009,47.5567,-122.363,1283,5,0
20900,320000.0,3,2.25,1200,3.0,0,0,2005,47.7046,-122.35700000000001,6552,6,0
20901,410000.0,3,2.5,2150,2.0,0,0,2013,47.7373,-121.969,4332,1,0
20902,725000.0,3,3.5,3690,2.0,0,0,2001,47.5402,-121.876,9585,6,0
20903,335000.0,4,2.5,1900,2.0,0,0,2007,47.489,-122.249,3379,10,0
20904,519990.0,4,3.25,1690,2.0,0,370,2014,47.678000000000004,-122.117,4558,1,0
20905,533112.0,4,2.75,2790,2.0,0,0,2013,47.4842,-121.772,8092,6,0
20906,274900.0,3,2.0,1936,2.0,0,0,2014,47.2602,-122.24600000000001,21600,10,0
20907,325000.0,2,2.25,1150,2.0,0,0,2013,47.5323,-122.07,748,12,0
20908,350000.0,4,2.5,2040,2.0,0,0,2011,47.4991,-122.29899999999999,20502,5,0
20909,550000.0,4,2.5,2470,2.0,0,0,2006,47.7407,-122.226,7539,9,0
20910,311850.0,4,2.5,1890,2.0,0,0,2014,47.343,-122.056,4549,3,0
20911,526000.0,3,2.5,1626,2.5,0,207,2007,47.6031,-122.309,1583,2,0
20912,375000.0,4,2.5,2250,2.0,0,0,2012,47.356,-122.057,5306,10,0
20913,299999.0,3,2.25,1350,2.0,0,190,2007,47.5565,-122.363,1234,2,0
20914,436000.0,3,2.5,1460,2.0,0,260,2008,47.6719,-122.374,1257,9,0
20915,303000.0,3,2.5,2056,2.0,0,0,2014,47.338,-122.181,3577,12,0
20916,525000.0,2,2.5,1160,2.0,0,120,2012,47.6384,-122.37299999999999,2311,7,0
20917,575000.0,3,3.0,1384,2.0,0,240,2006,47.6295,-122.32,1288,6,0
20918,420000.0,2,1.5,1100,3.0,0,0,2008,47.6584,-122.35,2750,10,0
20919,329950.0,3,2.5,2456,2.0,0,0,2012,47.297,-122.351,7212,6,0
20920,1830000.0,4,4.25,4500,2.0,0,1870,2009,47.559,-122.045,25447,10,0
20921,1175000.0,4,3.25,3780,1.0,0,1540,2006,47.5508,-122.19200000000001,10669,4,0
20922,499950.0,2,2.5,1320,2.0,0,330,2014,47.6689,-122.363,1519,9,0
20923,1149000.0,4,3.0,5940,2.0,0,990,2004,47.5443,-121.87,12813,5,0
20924,400000.0,3,2.0,1650,1.5,0,0,2009,47.515,-121.874,6000,2,0
20925,246950.0,3,3.0,1670,1.0,0,0,2014,47.1948,-121.975,4622,6,0
20926,630000.0,3,3.25,1610,2.0,0,390,2005,47.6236,-122.318,3000,8,0
20927,561000.0,5,2.75,3370,2.0,0,0,2006,47.4893,-122.146,8296,9,0
20928,287000.0,4,2.5,2660,2.0,0,0,2010,47.3414,-122.055,4876,12,0
20929,600000.0,3,3.25,1690,2.0,0,310,2008,47.6397,-122.345,2594,3,0
20930,490000.0,3,2.25,1620,3.0,0,0,2014,47.6051,-122.304,1728,8,0
20931,330000.0,3,1.75,1300,2.0,0,460,2011,47.5677,-122.314,1254,3,0
20932,286950.0,4,2.5,1610,2.0,0,0,2013,47.3603,-122.081,4034,12,0
20933,1550000.0,3,3.25,3530,2.0,0,870,2015,47.641000000000005,-122.35700000000001,4200,4,0
20934,880000.0,4,2.5,3550,2.0,0,0,2007,47.6776,-122.161,9746,2,0
20935,577450.0,3,3.0,1730,3.0,0,0,2014,47.6944,-122.37700000000001,1804,10,0
20936,405000.0,5,2.75,2400,2.0,0,0,2011,47.355,-122.057,5696,4,0
20937,510000.0,3,2.5,1420,3.0,0,0,2014,47.674,-122.387,2501,7,0
20938,465000.0,2,1.5,1220,2.5,0,110,2008,47.6374,-122.38799999999999,3175,8,0
20939,1300000.0,4,2.25,2360,2.0,0,0,2013,47.6198,-122.289,4400,7,0
20940,609000.0,4,3.5,3990,2.0,0,1060,2007,47.488,-122.225,11328,4,0
20941,336000.0,3,2.5,1260,3.0,0,0,2004,47.6969,-122.34299999999999,1211,9,0
20942,375000.0,3,2.5,1580,2.0,0,0,2013,47.5455,-122.368,2212,1,0
20943,294500.0,3,2.5,1760,2.0,0,0,2005,47.4903,-122.166,2329,12,0
20944,925000.0,5,3.5,3420,2.0,0,900,2008,47.6799,-122.304,4500,11,0
20945,730000.0,5,2.75,2870,2.0,0,0,2006,47.7075,-122.102,6593,12,0
20946,280000.0,4,2.5,1934,2.0,0,0,2013,47.2602,-122.25200000000001,5049,9,0
20947,500000.0,3,1.5,1220,3.0,0,0,2014,47.674,-122.387,2501,8,0
20948,605000.0,3,2.75,2450,2.0,0,0,2013,47.5439,-121.86200000000001,8036,3,0
20949,379950.0,3,3.25,1860,3.0,0,0,2007,47.7563,-122.316,1787,5,0
20950,605000.0,3,2.5,1500,3.0,0,390,2008,47.6327,-122.346,1057,3,0
20951,720000.0,2,1.75,1570,3.0,0,0,2007,47.6215,-122.2,1160,5,0
20952,549900.0,3,2.0,1280,2.0,0,240,2014,47.602,-122.311,1173,11,0
20953,427000.0,3,2.5,3192,2.0,0,0,2014,47.2956,-122.35,5134,1,0
20954,492000.0,3,2.5,1690,3.0,0,270,2005,47.6022,-122.311,1253,10,0
20955,419190.0,2,2.5,1590,2.0,0,0,2014,47.5441,-122.01299999999999,1426,5,0
20956,650000.0,3,2.5,2870,2.0,0,0,2012,47.7745,-122.225,5998,11,0
20957,379950.0,4,2.5,2580,2.0,0,0,2005,47.3607,-122.038,5386,11,0
20958,269800.0,4,2.75,1830,2.0,0,0,2012,47.36600000000001,-122.30799999999999,3420,7,0
20959,407000.0,4,2.5,2927,2.0,0,0,2011,47.3737,-122.16,6000,8,0
20960,580000.0,3,1.5,1320,3.0,0,0,2008,47.6536,-122.34100000000001,1694,4,0
20961,389700.0,3,2.5,1720,2.0,0,0,2011,47.6861,-122.01299999999999,3600,1,0
20962,110000.0,2,1.0,828,1.0,0,0,1968,47.2655,-122.244,5402,3,1
20963,230000.0,3,1.5,1040,2.0,0,140,2015,47.5951,-122.301,3000,7,0
20964,533380.0,4,2.75,2790,2.0,0,0,2014,47.4838,-121.773,6444,8,0
20965,295500.0,3,2.5,1410,2.0,0,450,2014,47.5683,-122.314,1343,9,0
20966,860000.0,4,4.5,4040,2.0,0,820,2006,47.7067,-122.131,8400,10,0
20967,812000.0,4,3.5,3370,2.0,0,620,2007,47.5519,-122.001,3650,7,0
20968,324500.0,3,2.5,1660,2.0,0,0,2009,47.5298,-122.26799999999999,4050,6,0
20969,193000.0,2,1.75,910,1.0,0,0,2004,47.3494,-122.022,2550,3,0
20970,355000.0,3,2.25,1280,3.0,0,0,2005,47.6914,-122.34299999999999,1126,5,0
20971,525000.0,4,2.75,2360,2.0,0,0,2008,47.7737,-122.235,4670,6,0
20972,370950.0,3,2.5,2529,2.0,0,0,2012,47.3738,-122.161,6125,2,0
20973,1242000.0,4,3.5,4700,1.0,0,2040,2002,47.6728,-122.189,9000,11,0
20974,950000.0,3,2.5,2780,1.0,0,0,2006,47.4496,-121.766,16340,5,0
20975,888990.0,4,2.75,3540,2.0,0,0,2014,47.6181,-122.056,5500,9,0
20976,705000.0,3,2.5,1580,2.0,0,500,2014,47.6688,-122.402,1357,3,0
20977,268000.0,3,2.5,1700,2.0,0,0,2014,47.4914,-122.334,4500,8,0
20978,305450.0,3,2.5,1600,2.0,0,0,2013,47.507,-122.181,11089,5,0
20979,399900.0,2,1.75,1410,1.5,0,510,2011,47.5446,-122.01799999999999,1188,7,0
20980,495000.0,3,1.5,1580,3.0,0,0,2014,47.6765,-122.32,3605,12,0
20981,857326.0,3,3.5,3940,2.0,0,0,2014,47.438,-122.344,11632,11,0
20982,845950.0,5,2.75,4450,2.0,0,800,2014,47.7336,-122.21,9750,9,0
20983,303210.0,4,2.5,2009,2.0,0,0,2014,47.2577,-122.198,5182,6,0
20984,343000.0,6,5.0,2732,2.0,0,0,2009,47.3045,-122.211,69993,10,0
20985,300000.0,3,2.5,2090,2.0,0,0,2005,47.3992,-122.163,4060,7,0
20986,334900.0,2,2.5,980,3.0,0,0,2008,47.6844,-122.387,1023,11,0
20987,477500.0,5,3.5,2815,2.0,0,0,2012,47.4299,-122.20700000000001,5295,4,0
20988,820000.0,4,2.5,3170,2.0,0,0,2008,47.6854,-122.184,8523,6,0
20989,580000.0,5,3.25,3030,2.0,0,880,2014,47.553000000000004,-122.354,7410,8,0
20990,350000.0,2,2.5,1280,2.0,0,220,2006,47.6904,-122.36399999999999,2900,7,0
20991,910000.0,3,2.5,2030,3.0,0,60,2007,47.6213,-122.2,1160,2,0
20992,414000.0,3,2.5,2490,2.5,0,0,2012,47.5051,-122.155,3844,6,0
20993,525000.0,3,2.5,3030,2.0,0,0,2009,47.4944,-122.15,4501,3,0
20994,650000.0,2,2.5,1470,3.0,0,0,2008,47.6523,-122.346,1284,4,0
20995,450000.0,3,2.25,1620,2.5,0,80,2012,47.5394,-122.027,1068,12,0
20996,1270000.0,4,3.0,5520,2.0,0,1950,2008,47.5655,-122.12899999999999,8278,5,0
